from_id,to_id,tie_strength,physical_proximity,kinship_relation,sharing_history,kinship_encoded
H882,H908,0.41666666666666674,0.6791666666666667,neighbor,2,
H882,H622,0.7166666666666666,0.15000000000000002,neighbor,1,
H883,H419,0.6500000000000001,0.7916666666666667,sibling,2,3.0
H883,H682,0.4666666666666668,0.2,sibling,1,3.0
H883,H420,0.6500000000000001,0.5750000000000001,sibling,2,3.0
H884,H46,0.75,0.175,cousin,1,2.0
H885,H40,0.7333333333333332,0.3416666666666667,other,0,1.0
H885,H836,0.9833333333333334,0.20416666666666666,cousin,2,2.0
H886,H732,0.033333333333333215,0.9541666666666668,other,2,1.0
H886,H97,0.6500000000000001,0.2833333333333333,other,0,1.0
H887,H387,0.5,0.8708333333333333,sibling,1,3.0
H887,H440,0.4666666666666668,0.17083333333333334,other,0,1.0
H888,H69,0.3833333333333333,0.6875000000000001,cousin,1,2.0
H888,H214,0.2833333333333332,0.6708333333333334,cousin,0,2.0
H889,H721,0.3666666666666667,0.7208333333333334,neighbor,1,
H889,H530,0.33333333333333326,0.37083333333333335,other,1,1.0
H890,H30,0.5166666666666666,0.41250000000000003,cousin,0,2.0
H890,H642,0.08333333333333326,0.9708333333333335,cousin,2,2.0
H890,H1,0.8833333333333333,0.18333333333333335,neighbor,2,
H890,H260,0.2833333333333332,0.4041666666666667,cousin,0,2.0
H891,H572,0.5333333333333332,0.037500000000000006,other,0,1.0
H891,H946,0.11666666666666659,0.1958333333333333,other,1,1.0
H891,H348,1.0,0.5333333333333333,other,0,1.0
H892,H102,0.7333333333333332,0.2833333333333333,cousin,0,2.0
H892,H999,0.31666666666666654,0.024999999999999994,other,2,1.0
H893,H815,0.6500000000000001,0.3875,other,0,1.0
H894,H902,0.6166666666666667,0.3083333333333333,other,2,1.0
H894,H347,0.5833333333333333,0.9958333333333335,neighbor,1,
H895,H284,0.8,0.275,sibling,2,3.0
H895,H493,0.06666666666666665,0.975,neighbor,0,
H895,H778,0.9666666666666666,0.22083333333333333,neighbor,0,
H895,H850,0.11666666666666659,0.25,cousin,1,2.0
H896,H913,0.5333333333333332,0.8458333333333333,other,0,1.0
H896,H400,0.5666666666666667,0.6041666666666667,sibling,2,3.0
H896,H595,0.5333333333333332,0.375,sibling,0,3.0
H897,H777,0.31666666666666654,0.975,neighbor,2,
H897,H799,0.21666666666666667,0.9833333333333335,other,2,1.0
H897,H276,0.1333333333333333,0.15000000000000002,neighbor,0,
H898,H689,0.25,0.775,sibling,2,3.0
H898,H102,0.6166666666666667,0.42916666666666664,cousin,2,2.0
H898,H577,0.25,0.9125000000000001,neighbor,2,
H898,H777,0.6166666666666667,0.47500000000000003,neighbor,2,
H899,H523,0.6666666666666667,0.7125000000000001,other,0,1.0
H899,H435,0.3666666666666667,0.8958333333333334,sibling,2,3.0
H899,H532,0.4666666666666668,0.325,sibling,2,3.0
H899,H590,0.21666666666666667,0.6916666666666668,neighbor,1,
H900,H250,0.34999999999999987,0.7541666666666667,other,2,1.0
H900,H685,0.33333333333333326,0.6833333333333333,neighbor,1,
H901,H156,0.8333333333333333,0.9375000000000001,other,1,1.0
H901,H996,0.033333333333333215,0.375,sibling,1,3.0
H901,H39,0.7333333333333332,0.5708333333333334,cousin,2,2.0
H901,H953,0.2833333333333332,0.65,neighbor,0,
H902,H698,0.4666666666666668,0.4666666666666666,sibling,1,3.0
H903,H742,0.033333333333333215,0.9291666666666668,cousin,2,2.0
H903,H888,0.6500000000000001,0.2375,sibling,1,3.0
H904,H274,0.25,0.04166666666666667,sibling,2,3.0
H904,H558,0.3833333333333333,0.2583333333333333,other,1,1.0
H905,H763,0.8333333333333333,0.008333333333333331,neighbor,2,
H905,H683,0.04999999999999993,0.01666666666666667,sibling,1,3.0
H906,H408,0.33333333333333326,0.2,neighbor,1,
H906,H910,0.09999999999999998,0.75,sibling,2,3.0
H907,H898,0.7166666666666666,0.6291666666666668,other,0,1.0
H907,H825,0.8833333333333333,0.0625,neighbor,1,
H908,H632,0.7,0.6208333333333335,other,2,1.0
H908,H383,0.7333333333333332,0.6333333333333334,neighbor,0,
H908,H666,0.18333333333333335,0.4666666666666666,neighbor,0,
H908,H669,0.55,0.037500000000000006,cousin,2,2.0
H909,H102,0.08333333333333326,0.7250000000000001,neighbor,0,
H909,H686,0.3833333333333333,0.7666666666666667,neighbor,2,
H909,H176,1.0,0.10416666666666667,neighbor,1,
H910,H934,0.8666666666666667,0.9041666666666668,cousin,0,2.0
H910,H995,0.4666666666666668,0.5750000000000001,neighbor,0,
H910,H446,0.95,0.6583333333333333,cousin,2,2.0
H910,H899,0.9833333333333334,0.18333333333333335,other,1,1.0
H911,H878,0.2333333333333334,0.8,cousin,0,2.0
H911,H984,0.18333333333333335,0.6541666666666667,neighbor,2,
H912,H464,0.33333333333333326,0.06666666666666667,neighbor,2,
H913,H106,0.5333333333333332,0.9375000000000001,other,2,1.0
H913,H507,0.1333333333333333,0.7375000000000002,sibling,1,3.0
H914,H986,0.06666666666666665,0.17083333333333334,sibling,1,3.0
H914,H593,0.7833333333333332,0.09583333333333334,cousin,1,2.0
H914,H687,0.55,0.14166666666666666,cousin,1,2.0
H915,H37,0.6166666666666667,0.37083333333333335,cousin,2,2.0
H915,H831,0.09999999999999998,0.7625000000000001,cousin,1,2.0
H915,H577,0.7333333333333332,0.275,cousin,0,2.0
H916,H734,0.2666666666666667,0.10000000000000002,neighbor,0,
H917,H702,0.18333333333333335,0.5541666666666667,cousin,1,2.0
H917,H886,0.9833333333333334,0.20833333333333331,other,2,1.0
H917,H595,0.5166666666666666,0.7291666666666667,cousin,2,2.0
H918,H403,0.8,0.9041666666666668,cousin,2,2.0
H918,H101,0.55,0.4041666666666667,other,0,1.0
H918,H906,0.11666666666666659,0.8916666666666668,other,2,1.0
H919,H484,0.7333333333333332,0.7333333333333334,other,1,1.0
H919,H236,0.5333333333333332,0.4875,other,1,1.0
H919,H559,0.08333333333333326,0.7875000000000001,cousin,0,2.0
H919,H165,0.44999999999999996,0.8833333333333335,other,0,1.0
H920,H671,0.7,0.5208333333333335,cousin,2,2.0
H920,H8,0.8999999999999999,0.4875,neighbor,0,
H920,H705,0.9166666666666665,0.1125,neighbor,2,
H920,H944,0.31666666666666654,0.7250000000000001,other,0,1.0
H921,H788,0.9833333333333334,0.8291666666666667,other,1,1.0
H922,H274,0.7666666666666666,0.6833333333333333,cousin,1,2.0
H923,H413,0.18333333333333335,0.35833333333333334,sibling,2,3.0
H924,H194,0.8666666666666667,0.18333333333333335,sibling,1,3.0
H925,H208,0.8,0.39166666666666666,cousin,0,2.0
H925,H489,0.9833333333333334,0.775,sibling,1,3.0
H926,H261,0.29999999999999993,0.8208333333333333,neighbor,1,
H926,H15,0.016666666666666607,0.10416666666666667,other,2,1.0
H927,H889,0.48333333333333317,0.4708333333333334,neighbor,2,
H927,H983,0.6000000000000001,0.8625,sibling,1,3.0
H928,H712,0.95,0.125,sibling,0,3.0
H928,H991,0.3666666666666667,0.42500000000000004,other,2,1.0
H929,H266,0.2833333333333332,0.5250000000000001,neighbor,1,
H930,H140,0.8833333333333333,0.8833333333333335,neighbor,0,
H930,H683,0.6500000000000001,0.5125000000000001,other,2,1.0
H930,H401,0.44999999999999996,0.2,cousin,0,2.0
H931,H737,0.18333333333333335,0.5875,other,1,1.0
H931,H281,0.18333333333333335,0.125,neighbor,1,
H931,H291,0.5666666666666667,0.7041666666666667,cousin,2,2.0
H931,H762,0.09999999999999998,0.18333333333333335,neighbor,1,
H932,H783,0.44999999999999996,0.6041666666666667,neighbor,0,
H932,H420,0.11666666666666659,0.4041666666666667,other,0,1.0
H933,H144,0.2666666666666667,0.44166666666666665,cousin,0,2.0
H933,H405,0.19999999999999996,0.8666666666666668,other,2,1.0
H933,H7,0.6333333333333333,0.49166666666666664,cousin,2,2.0
H933,H806,0.8,0.5166666666666667,neighbor,0,
H934,H456,0.5333333333333332,0.6791666666666667,cousin,2,2.0
H934,H593,0.21666666666666667,0.28750000000000003,cousin,0,2.0
H935,H611,0.8833333333333333,0.29583333333333334,neighbor,0,
H935,H705,0.08333333333333326,0.5625,cousin,1,2.0
H935,H137,0.8166666666666667,0.125,neighbor,1,
H936,H271,0.8500000000000001,0.7375000000000002,sibling,2,3.0
H936,H660,0.9666666666666666,0.775,neighbor,2,
H936,H368,0.8333333333333333,0.8666666666666668,other,2,1.0
H936,H111,0.9833333333333334,0.6166666666666668,neighbor,0,
H937,H401,0.5,0.15000000000000002,sibling,1,3.0
H937,H496,0.3999999999999999,0.2583333333333333,other,1,1.0
H938,H424,0.7,0.2791666666666667,neighbor,0,
H938,H149,0.41666666666666674,0.75,other,1,1.0
H939,H296,0.34999999999999987,0.23333333333333334,other,2,1.0
H939,H686,0.5,0.3333333333333333,cousin,0,2.0
H939,H80,0.9333333333333333,0.05416666666666667,sibling,0,3.0
H940,H496,0.6166666666666667,0.04166666666666667,sibling,1,3.0
H940,H534,0.016666666666666607,0.375,cousin,0,2.0
H941,H422,0.04999999999999993,0.1125,sibling,0,3.0
H942,H682,0.3833333333333333,0.925,sibling,2,3.0
H942,H74,0.5166666666666666,0.8,neighbor,1,
H942,H189,0.6833333333333333,0.9166666666666666,sibling,0,3.0
H943,H212,0.11666666666666659,0.4,sibling,0,3.0
H943,H262,0.18333333333333335,0.7666666666666667,other,1,1.0
H943,H686,0.4666666666666668,0.43749999999999994,neighbor,0,
H943,H264,0.9166666666666665,0.8583333333333335,sibling,2,3.0
H944,H181,0.08333333333333326,0.5833333333333334,sibling,2,3.0
H944,H524,0.43333333333333335,0.004166666666666666,neighbor,0,
H944,H508,0.6500000000000001,0.024999999999999994,other,1,1.0
H944,H329,0.9333333333333333,0.7708333333333334,cousin,2,2.0
H945,H724,0.1333333333333333,0.1375,other,1,1.0
H946,H256,0.8666666666666667,0.12083333333333333,neighbor,2,
H946,H856,0.9166666666666665,0.6666666666666667,other,0,1.0
H946,H584,0.6833333333333333,0.11666666666666668,sibling,0,3.0
H946,H285,0.7,0.49166666666666664,other,0,1.0
H947,H33,0.1499999999999999,0.08750000000000001,cousin,1,2.0
H948,H808,0.5166666666666666,0.8791666666666668,sibling,1,3.0
H948,H843,0.5666666666666667,0.26666666666666666,other,1,1.0
H948,H39,0.9333333333333333,0.12083333333333333,other,0,1.0
H948,H22,0.8,0.8625,sibling,1,3.0
H949,H866,0.6833333333333333,0.7333333333333334,neighbor,1,
H949,H698,0.8500000000000001,0.8,neighbor,2,
H950,H52,0.41666666666666674,0.8625,sibling,1,3.0
H950,H382,0.55,0.6666666666666667,other,2,1.0
H950,H907,0.033333333333333215,0.8666666666666668,neighbor,2,
H951,H969,0.5,0.43749999999999994,other,2,1.0
H951,H724,0.19999999999999996,0.22499999999999998,other,1,1.0
H951,H996,0.6666666666666667,0.2,cousin,1,2.0
H951,H359,0.2333333333333334,0.6833333333333333,cousin,0,2.0
H952,H518,0.8,0.7250000000000001,other,1,1.0
H952,H882,0.33333333333333326,0.9708333333333335,neighbor,0,
H952,H980,0.016666666666666607,0.8666666666666668,cousin,1,2.0
H953,H196,0.6166666666666667,0.5125000000000001,other,0,1.0
H954,H658,0.6500000000000001,0.1791666666666667,neighbor,1,
H954,H320,0.8999999999999999,0.008333333333333331,other,1,1.0
H954,H317,0.16666666666666663,0.975,sibling,1,3.0
H954,H241,0.75,0.44166666666666665,cousin,0,2.0
H955,H890,0.11666666666666659,0.7375000000000002,neighbor,2,
H955,H411,0.11666666666666659,0.45416666666666666,sibling,2,3.0
H955,H510,0.48333333333333317,0.29583333333333334,cousin,2,2.0
H955,H934,0.7166666666666666,0.8666666666666668,sibling,1,3.0
H956,H223,0.8666666666666667,0.14583333333333331,sibling,0,3.0
H956,H112,0.2833333333333332,0.20416666666666666,neighbor,1,
H956,H117,0.25,0.43749999999999994,sibling,1,3.0
H956,H405,0.8166666666666667,0.1875,other,1,1.0
H957,H860,0.25,0.8791666666666668,sibling,2,3.0
H957,H164,0.5166666666666666,0.20416666666666666,sibling,2,3.0
H958,H718,0.1499999999999999,0.9083333333333333,other,2,1.0
H958,H654,0.033333333333333215,0.2625,neighbor,2,
H958,H750,0.06666666666666665,0.04583333333333332,sibling,2,3.0
H959,H675,0.9333333333333333,0.4333333333333333,other,1,1.0
H959,H48,0.7666666666666666,0.9041666666666668,neighbor,0,
H959,H794,0.44999999999999996,0.2416666666666667,cousin,1,2.0
H960,H735,0.0,0.7333333333333334,other,2,1.0
H961,H740,0.7666666666666666,0.5208333333333335,other,1,1.0
H961,H116,0.3666666666666667,0.7833333333333334,neighbor,0,
H962,H486,0.9166666666666665,0.14583333333333331,sibling,0,3.0
H962,H751,0.48333333333333317,0.5125000000000001,other,2,1.0
H962,H13,0.7833333333333332,0.5416666666666667,other,2,1.0
H963,H644,0.18333333333333335,0.26666666666666666,other,0,1.0
H963,H178,0.6166666666666667,0.5083333333333334,sibling,1,3.0
H963,H94,0.7166666666666666,0.16249999999999998,other,2,1.0
H964,H280,0.16666666666666663,0.9500000000000001,cousin,2,2.0
H964,H593,0.5166666666666666,0.07083333333333335,sibling,0,3.0
H964,H400,0.7333333333333332,0.22083333333333333,cousin,2,2.0
H965,H220,0.08333333333333326,0.07500000000000001,cousin,2,2.0
H966,H3,0.31666666666666654,0.10833333333333332,sibling,1,3.0
H966,H624,0.3999999999999999,0.6250000000000001,neighbor,2,
H966,H243,0.7833333333333332,0.058333333333333334,sibling,0,3.0
H966,H136,0.7333333333333332,0.7375000000000002,sibling,1,3.0
H967,H736,0.016666666666666607,0.07916666666666666,neighbor,2,
H967,H820,0.11666666666666659,0.5958333333333334,other,2,1.0
H967,H664,0.31666666666666654,0.8666666666666668,neighbor,2,
H967,H764,0.55,0.4708333333333334,neighbor,2,
H968,H279,0.9166666666666665,0.02083333333333333,other,2,1.0
H968,H178,0.2333333333333334,0.4708333333333334,sibling,1,3.0
H969,H675,0.34999999999999987,0.8750000000000001,cousin,1,2.0
H969,H493,0.2833333333333332,0.004166666666666666,other,2,1.0
H969,H875,0.4666666666666668,0.7000000000000001,sibling,1,3.0
H970,H277,0.5,0.25416666666666665,other,2,1.0
H970,H329,0.033333333333333215,0.8375,neighbor,0,
H970,H271,0.2833333333333332,0.7958333333333333,cousin,1,2.0
H971,H664,0.5333333333333332,0.11666666666666668,sibling,0,3.0
H971,H253,0.25,0.09166666666666666,cousin,0,2.0
H971,H430,0.9666666666666666,0.6583333333333333,cousin,0,2.0
H972,H38,0.2833333333333332,0.9875000000000002,cousin,1,2.0
H972,H597,0.43333333333333335,0.15000000000000002,cousin,0,2.0
H973,H232,0.5666666666666667,0.8041666666666667,sibling,2,3.0
H973,H731,0.6000000000000001,0.65,sibling,1,3.0
H974,H352,0.9166666666666665,0.9916666666666668,sibling,1,3.0
H975,H494,0.95,0.925,sibling,0,3.0
H976,H201,0.55,0.38333333333333336,other,2,1.0
H976,H120,0.8166666666666667,0.6416666666666667,other,0,1.0
H976,H107,0.6833333333333333,0.9083333333333333,sibling,0,3.0
H977,H156,0.25,0.2625,cousin,2,2.0
H977,H859,0.5166666666666666,0.1375,cousin,1,2.0
H977,H269,0.25,0.09583333333333334,neighbor,0,
H977,H458,0.19999999999999996,0.6875000000000001,sibling,1,3.0
H978,H65,0.6000000000000001,0.16249999999999998,other,1,1.0
H978,H819,0.75,0.44166666666666665,other,1,1.0
H979,H454,0.1333333333333333,0.9,cousin,1,2.0
H980,H577,0.033333333333333215,0.9,sibling,0,3.0
H980,H399,0.2666666666666667,0.36666666666666664,cousin,0,2.0
H980,H872,0.3666666666666667,0.7416666666666667,sibling,1,3.0
H981,H239,0.2333333333333334,0.21666666666666667,cousin,0,2.0
H981,H327,0.29999999999999993,0.2,sibling,2,3.0
H982,H764,0.7333333333333332,0.6291666666666668,neighbor,0,
H982,H233,0.31666666666666654,0.2416666666666667,other,1,1.0
H983,H794,0.44999999999999996,0.4958333333333334,sibling,0,3.0
H983,H680,0.016666666666666607,0.5916666666666668,sibling,0,3.0
H984,H358,0.7666666666666666,0.8375,sibling,2,3.0
H984,H748,0.6833333333333333,0.11666666666666668,cousin,0,2.0
H984,H302,0.2333333333333334,0.6958333333333334,sibling,2,3.0
H984,H354,0.06666666666666665,0.9666666666666667,sibling,2,3.0
H985,H585,0.2333333333333334,0.2375,other,1,1.0
H985,H80,0.44999999999999996,0.8666666666666668,sibling,0,3.0
H986,H455,0.1333333333333333,0.42916666666666664,cousin,2,2.0
H986,H347,0.1333333333333333,0.7708333333333334,neighbor,0,
H986,H429,0.31666666666666654,0.4208333333333334,cousin,2,2.0
H987,H539,0.2833333333333332,0.25416666666666665,neighbor,1,
H987,H302,0.31666666666666654,0.125,other,1,1.0
H987,H63,0.9333333333333333,0.275,sibling,2,3.0
H987,H692,0.1499999999999999,0.5375,sibling,2,3.0
H988,H430,0.41666666666666674,0.5750000000000001,cousin,1,2.0
H989,H232,0.5833333333333333,0.8208333333333333,neighbor,0,
H989,H327,0.5666666666666667,0.01666666666666667,sibling,0,3.0
H989,H707,0.34999999999999987,0.5333333333333333,neighbor,2,
H990,H562,0.9166666666666665,0.7791666666666667,neighbor,1,
H990,H291,0.7,0.09166666666666666,neighbor,2,
H990,H584,0.7666666666666666,0.6958333333333334,sibling,0,3.0
H990,H472,0.5166666666666666,0.3625,other,1,1.0
H991,H688,0.3999999999999999,0.7375000000000002,other,0,1.0
H992,H677,0.7666666666666666,1.0,other,1,1.0
H992,H283,0.2833333333333332,0.9708333333333335,cousin,2,2.0
H993,H891,0.7166666666666666,0.4333333333333333,cousin,0,2.0
H993,H83,0.09999999999999998,0.10416666666666667,sibling,1,3.0
H994,H965,0.43333333333333335,0.6333333333333334,cousin,0,2.0
H994,H886,0.5833333333333333,0.10833333333333332,neighbor,1,
H995,H399,0.8166666666666667,0.10416666666666667,neighbor,0,
H995,H848,0.16666666666666663,0.7875000000000001,sibling,2,3.0
H996,H796,0.16666666666666663,0.7041666666666667,other,0,1.0
H997,H390,0.43333333333333335,0.39583333333333337,other,1,1.0
H997,H419,0.1333333333333333,0.4083333333333334,sibling,2,3.0
H998,H540,0.2666666666666667,0.6708333333333334,neighbor,2,
H998,H420,0.95,0.8458333333333333,other,1,1.0
H999,H316,0.0,0.31666666666666665,cousin,0,2.0
H1000,H43,0.9833333333333334,0.39166666666666666,neighbor,1,
H1000,H263,0.8666666666666667,0.8125,other,2,1.0
H1000,H279,0.18333333333333335,0.7583333333333334,sibling,2,3.0
